date,daily_pubs,core_count,award_count,funder_count,avg_num_keywords,core_share,award_share,funder_share,daily_pubs_7d_avg,daily_pubs_14d_avg,daily_pubs_30d_avg,core_count_7d_avg,core_count_14d_avg,core_count_30d_avg,award_count_7d_avg,award_count_14d_avg,award_count_30d_avg,funder_count_7d_avg,funder_count_14d_avg,funder_count_30d_avg,avg_num_keywords_7d_avg,avg_num_keywords_14d_avg,avg_num_keywords_30d_avg,daily_pubs_growth_1d,daily_pubs_growth_7d,daily_pubs_growth_14d,daily_pubs_zscore_30d,unique_keywords,keyword_entropy,total_keyword_mentions,top10_keyword_mentions,top10_keyword_concentration,unique_keywords_7d_avg,keyword_entropy_7d_avg,new_keyword_count,new_keyword_share,new_keyword_count_14d_avg,unique_subfields,subfield_entropy,dominant_subfield_share,dominant_subfield_changed,kw_count__biochemistry,kw_count__biology,kw_count__cancer-research,kw_count__cell-biology,kw_count__chemistry,kw_count__gene,kw_count__genetics,kw_count__internal-medicine,kw_count__medicine,kw_count__pharmacology,sf_count__1306.0,sf_count__1307.0,sf_count__1311.0,sf_count__1312.0,sf_count__1313.0,sf_count__3003.0,sf_count__3004.0,sf_count__3005.0
2024-04-24,131,124,67,89,11.65648854961832,0.9465648854961832,0.5114503816793893,0.6793893129770993,89.42857142857143,87.0,100.7,85.85714285714286,84.57142857142857,95.76666666666667,46.142857142857146,47.42857142857143,53.1,62.142857142857146,61.5,69.6,12.180195221677845,12.550007544462778,12.566825485424575,0.0826446280991735,0.2596153846153846,0.1696428571428572,0.6073526635155118,672,5.640737963741891,1527,432.0,0.2829076620825147,494.0,5.429965593228986,4.0,0.005952380952380952,2.0,14,1.8201718094818833,0.5038167938931297,0,42.0,93.0,25.0,32.0,55.0,41.0,40.0,32.0,53.0,19.0,9,8,9,66,2,9,13,3
2024-04-25,126,124,59,73,12.515873015873016,0.9841269841269841,0.46825396825396826,0.5793650793650794,91.28571428571429,88.78571428571429,101.2,87.85714285714286,86.28571428571429,96.26666666666667,46.42857142857143,47.142857142857146,52.93333333333333,61.142857142857146,61.07142857142857,69.33333333333333,12.207115134185623,12.535229025794584,12.543480712079802,-0.03816793893129766,0.11504424778761058,0.24752475247524752,0.49536370118830514,684,5.686646268779518,1577,404.0,0.2561826252377933,510.2857142857143,5.459456212931653,2.0,0.0029239766081871343,2.0714285714285716,12,1.6992972043598402,0.5,0,38.0,76.0,22.0,27.0,62.0,32.0,36.0,32.0,56.0,23.0,6,5,9,63,5,20,10,3
2024-04-26,102,102,63,77,12.156862745098039,1.0,0.6176470588235294,0.7549019607843137,94.71428571428571,87.42857142857143,99.86666666666666,91.85714285714286,85.0,95.03333333333333,50.42857142857143,46.142857142857146,52.166666666666664,64.28571428571429,59.857142857142854,68.5,12.260659628906586,12.4537534603618,12.53016486931077,-0.19047619047619047,0.3076923076923077,-0.15702479338842978,0.043107036782302134,598,5.6460344736196575,1240,318.0,0.2564516129032258,533.0,5.498835235465868,1.0,0.0016722408026755853,2.0,11,1.7990536790249845,0.4215686274509804,0,43.0,62.0,8.0,26.0,50.0,21.0,18.0,22.0,46.0,22.0,3,4,5,43,5,13,20,2
2024-04-27,60,56,32,45,12.45,0.9333333333333333,0.5333333333333333,0.75,97.0,89.0,97.1,93.71428571428571,86.35714285714286,92.33333333333333,51.42857142857143,47.214285714285715,50.93333333333333,66.71428571428571,61.42857142857143,66.76666666666667,12.308711576958533,12.438903836301652,12.507402631548532,-0.4117647058823529,0.36363636363636354,0.5789473684210527,-0.7522260649577713,413,5.447155585409987,747,194.0,0.2597054886211513,550.1428571428571,5.538061527240225,2.0,0.004842615012106538,2.142857142857143,9,1.4735480967148542,0.5333333333333333,0,22.0,40.0,8.0,10.0,30.0,15.0,18.0,17.0,26.0,8.0,2,3,2,32,1,0,13,4
2024-04-28,30,28,13,17,12.533333333333333,0.9333333333333333,0.43333333333333335,0.5666666666666667,95.71428571428571,89.42857142857143,94.36666666666666,92.14285714285714,86.78571428571429,89.7,50.714285714285715,47.5,49.43333333333333,65.28571428571429,61.642857142857146,64.8,12.238381906628863,12.41449907439689,12.48708517123107,-0.5,-0.23076923076923073,0.25,-1.2702493240493027,229,5.023543967379522,376,102.0,0.2712765957446808,542.2857142857143,5.520047142472861,0.0,0.0,1.9285714285714286,8,1.6066971654198883,0.4666666666666667,0,12.0,21.0,4.0,8.0,16.0,7.0,5.0,8.0,16.0,5.0,1,0,0,14,1,4,5,3
2024-04-29,98,92,55,69,13.10204081632653,0.9387755102040817,0.5612244897959183,0.7040816326530612,95.42857142857143,89.92857142857143,95.63333333333334,92.14285714285714,86.92857142857143,91.26666666666667,50.857142857142854,48.0,50.46666666666667,65.71428571428571,62.285714285714285,66.06666666666666,12.354387737532653,12.4217877041345,12.537153198441956,2.2666666666666666,-0.020000000000000018,0.07692307692307687,0.04707824310210409,587,5.609454386037334,1284,328.0,0.2554517133956386,545.7142857142857,5.523919769168613,0.0,0.0,1.4285714285714286,12,1.5316115060714282,0.5612244897959183,0,34.0,72.0,10.0,25.0,41.0,35.0,37.0,19.0,40.0,15.0,1,3,5,55,2,11,14,2
2024-04-30,141,119,62,83,11.411347517730496,0.8439716312056738,0.4397163120567376,0.5886524822695035,98.28571428571429,91.92857142857143,98.96666666666667,92.14285714285714,87.5,94.5,50.142857142857146,47.642857142857146,52.266666666666666,64.71428571428571,62.285714285714285,68.36666666666666,12.260849425425677,12.2773390755021,12.558994863667118,0.43877551020408156,0.165289256198347,0.24778761061946897,0.8431719862963553,733,5.7696256904398355,1609,400.0,0.24860161591050342,559.4285714285714,5.546171190772535,1.0,0.001364256480218281,1.2142857142857142,12,1.7094052251540355,0.44680851063829785,0,38.0,77.0,16.0,14.0,51.0,30.0,29.0,41.0,75.0,29.0,3,2,13,63,2,13,28,11
2024-05-01,252,238,116,152,11.563492063492063,0.9444444444444444,0.4603174603174603,0.6031746031746031,115.57142857142857,102.5,97.66666666666667,108.42857142857143,97.14285714285714,93.76666666666667,57.142857142857146,51.642857142857146,51.5,73.71428571428571,67.92857142857143,67.8,12.247564213121928,12.213879717399886,12.544673694191312,0.7872340425531914,0.9236641221374047,1.423076923076923,3.4212860460680896,1071,5.90612557736947,2914,756.0,0.2594371997254633,616.4285714285714,5.584083707005045,6.0,0.0056022408963585435,1.2857142857142858,17,1.833667000888034,0.4642857142857143,0,83.0,150.0,23.0,46.0,105.0,53.0,45.0,66.0,130.0,55.0,9,6,15,117,7,26,42,14
2024-05-02,64,59,39,48,12.21875,0.921875,0.609375,0.75,106.71428571428571,99.0,96.26666666666667,99.14285714285714,93.5,92.3,54.285714285714285,50.357142857142854,50.733333333333334,70.14285714285714,65.64285714285714,66.63333333333334,12.205118067997208,12.206116601091413,12.5283804551976,-0.746031746031746,-0.4920634920634921,-0.4336283185840708,-0.7094753397015796,391,5.326158026631536,782,219.0,0.28005115089514065,574.5714285714286,5.532585386698192,6.0,0.015345268542199489,1.7142857142857142,10,1.38603269626201,0.640625,0,23.0,45.0,17.0,13.0,27.0,17.0,14.0,20.0,34.0,9.0,3,2,4,41,2,5,4,0
2024-05-03,107,105,55,72,11.850467289719626,0.9813084112149533,0.514018691588785,0.6728971962616822,107.42857142857143,101.07142857142857,96.5,99.57142857142857,95.71428571428571,92.63333333333334,53.142857142857146,51.785714285714285,50.93333333333333,69.42857142857143,66.85714285714286,66.66666666666667,12.161347288657435,12.211003458782011,12.497729364854921,0.671875,0.0490196078431373,0.3717948717948718,0.23068753005494366,599,5.656829338459442,1268,316.0,0.24921135646687698,574.7142857142857,5.534127510246732,4.0,0.00667779632721202,2.0,14,1.904913685361644,0.4205607476635514,0,41.0,65.0,11.0,23.0,47.0,24.0,21.0,18.0,46.0,20.0,3,6,10,45,4,15,14,3
2024-05-04,39,37,14,23,13.025641025641026,0.9487179487179487,0.358974358974359,0.5897435897435898,104.42857142857143,100.71428571428571,93.43333333333334,96.85714285714286,95.28571428571429,89.63333333333334,50.57142857142857,51.0,49.2,66.28571428571429,66.5,64.16666666666667,12.243581720891866,12.2761466489252,12.516141317618017,-0.6355140186915889,-0.35,-0.11363636363636365,-1.1786509915056,302,5.268190447908082,508,124.0,0.2440944881889764,558.8571428571429,5.508561062032173,0.0,0.0,2.0,9,1.8625801671942037,0.38461538461538464,0,16.0,22.0,5.0,6.0,16.0,8.0,7.0,14.0,20.0,10.0,5,3,2,15,1,4,5,3
2024-05-05,21,20,12,16,13.952380952380953,0.9523809523809523,0.5714285714285714,0.7619047619047619,103.14285714285714,99.42857142857143,90.53333333333333,95.71428571428571,93.92857142857143,86.8,50.42857142857143,50.57142857142857,47.7,66.14285714285714,65.71428571428571,61.96666666666667,12.446302809327241,12.342342357978053,12.54325771973442,-0.46153846153846156,-0.30000000000000004,-0.46153846153846156,-1.4523194844264593,193,4.956937398012087,293,74.0,0.2525597269624573,553.7142857142857,5.499045837836826,0.0,0.0,2.0,8,1.6179832598405701,0.47619047619047616,0,7.0,16.0,5.0,4.0,11.0,5.0,4.0,6.0,12.0,4.0,0,0,1,10,1,2,4,1
2024-05-06,94,91,51,65,11.76595744680851,0.9680851063829787,0.5425531914893617,0.6914893617021277,102.57142857142857,99.0,92.0,95.57142857142857,93.85714285714286,88.16666666666667,49.857142857142854,50.357142857142854,48.63333333333333,65.57142857142857,65.64285714285714,62.833333333333336,12.255433756538954,12.304910747035803,12.50012296796137,3.4761904761904763,-0.04081632653061229,-0.06000000000000005,0.042298015762025416,524,5.515806125386662,1106,295.0,0.2667269439421338,544.7142857142857,5.48566751488673,0.0,0.0,2.0,12,1.8386011639542614,0.46808510638297873,0,32.0,64.0,14.0,18.0,42.0,31.0,24.0,14.0,41.0,15.0,5,5,5,44,3,12,10,0
2024-05-07,112,100,59,70,12.035714285714286,0.8928571428571429,0.5267857142857143,0.625,98.42857142857143,98.35714285714286,94.6,92.85714285714286,92.5,90.46666666666667,49.42857142857143,49.785714285714285,50.0,63.714285714285715,64.21428571428571,64.36666666666666,12.344629009108065,12.302739217266872,12.474842855916553,0.1914893617021276,-0.2056737588652482,-0.07438016528925617,0.3770003700190602,601,5.557775976107483,1348,375.0,0.27818991097922846,525.8571428571429,5.455403269982108,4.0,0.0066555740432612314,2.142857142857143,12,1.6600167547583782,0.49107142857142855,0,46.0,66.0,15.0,18.0,67.0,29.0,28.0,25.0,54.0,27.0,0,3,3,55,4,19,16,4
2024-05-08,120,115,56,75,12.425,0.9583333333333334,0.4666666666666667,0.625,79.57142857142857,97.57142857142857,94.33333333333333,75.28571428571429,91.85714285714286,90.13333333333334,40.857142857142854,49.0,49.333333333333336,52.714285714285715,63.214285714285715,63.666666666666664,12.46770157146634,12.357632892294134,12.46869702258322,0.0714285714285714,-0.5238095238095238,-0.08396946564885499,0.558179154118232,667,5.697942499455798,1491,366.0,0.2454728370221328,468.14285714285717,5.425662830280156,5.0,0.0074962518740629685,2.2142857142857144,12,1.7572553947068696,0.49166666666666664,0,45.0,75.0,18.0,26.0,65.0,26.0,28.0,25.0,42.0,16.0,12,2,8,59,6,9,13,5
2024-05-09,119,114,69,85,11.378151260504202,0.957983193277311,0.5798319327731093,0.7142857142857143,87.42857142857143,97.07142857142857,93.83333333333333,83.14285714285714,91.14285714285714,89.66666666666667,45.142857142857146,49.714285714285715,49.3,58.0,64.07142857142857,63.7,12.347616037252658,12.276367052624934,12.43378962678908,-0.008333333333333304,0.859375,-0.05555555555555558,0.5515498297810608,601,5.6296898541770615,1354,326.0,0.24076809453471196,498.14285714285717,5.469024519929516,5.0,0.008319467554076539,2.4285714285714284,14,1.7954490336996527,0.4789915966386555,0,33.0,66.0,16.0,17.0,50.0,18.0,28.0,22.0,56.0,20.0,6,2,4,57,4,16,15,7
2024-05-10,117,115,66,87,12.564102564102564,0.9829059829059829,0.5641025641025641,0.7435897435897436,88.85714285714286,98.14285714285714,94.0,84.57142857142857,92.07142857142857,89.96666666666667,46.714285714285715,49.92857142857143,49.5,60.142857142857146,64.78571428571429,63.93333333333333,12.449563933593078,12.305455611125257,12.421640664640119,-0.01680672268907568,0.09345794392523366,0.1470588235294117,0.5032368974668588,684,5.735706375935039,1470,366.0,0.24897959183673468,510.2857142857143,5.480292668140316,3.0,0.0043859649122807015,2.5714285714285716,11,1.6537521635931245,0.5470085470085471,0,43.0,82.0,10.0,14.0,58.0,34.0,28.0,27.0,48.0,22.0,8,3,4,64,7,12,7,5
2024-05-11,59,56,22,27,13.728813559322035,0.9491525423728814,0.3728813559322034,0.4576271186440678,91.71428571428571,98.07142857142857,92.6,87.28571428571429,92.07142857142857,88.5,47.857142857142854,49.214285714285715,48.13333333333333,60.714285714285715,63.5,62.2,12.550017152690362,12.396799436791115,12.455175374043261,-0.49572649572649574,0.5128205128205128,-0.01666666666666672,-0.7286966160849867,415,5.407282948215753,810,206.0,0.254320987654321,526.4285714285714,5.500163025327127,2.0,0.004819277108433735,2.5714285714285716,8,1.3690418609554647,0.5932203389830508,0,27.0,45.0,9.0,15.0,29.0,17.0,11.0,16.0,28.0,9.0,1,1,3,35,0,6,8,2
2024-05-12,28,28,12,13,11.178571428571429,1.0,0.42857142857142855,0.4642857142857143,92.71428571428571,97.92857142857143,89.5,88.42857142857143,92.07142857142857,85.43333333333334,47.857142857142854,49.142857142857146,45.96666666666667,60.285714285714285,63.214285714285715,59.5,12.153758649289003,12.300030729308123,12.384543732957075,-0.5254237288135593,0.33333333333333326,-0.06666666666666665,-1.3027098153494623,195,4.923134407335643,313,81.0,0.25878594249201275,526.7142857142857,5.495334026659063,0.0,0.0,2.5714285714285716,6,1.2467782415837947,0.6071428571428571,0,12.0,16.0,4.0,3.0,12.0,4.0,4.0,9.0,13.0,4.0,0,1,0,17,3,2,4,0
2024-05-13,98,95,58,66,11.979591836734693,0.9693877551020408,0.5918367346938775,0.673469387755102,93.28571428571429,97.92857142857143,91.5,89.0,92.28571428571429,87.36666666666666,48.857142857142854,49.357142857142854,47.333333333333336,60.42857142857143,63.0,60.93333333333333,12.184277847849886,12.219855802194418,12.36193363628683,2.5,0.042553191489361764,0.0,0.14055190287751995,550,5.560655649980384,1174,305.0,0.25979557069846676,530.4285714285714,5.501741101601023,0.0,0.0,2.5714285714285716,13,1.668776914508394,0.5306122448979592,0,40.0,64.0,13.0,22.0,53.0,20.0,21.0,17.0,39.0,16.0,4,2,2,52,2,12,13,3
2024-05-14,118,113,59,71,12.0,0.9576271186440678,0.5,0.6016949152542372,94.14285714285714,96.28571428571429,94.63333333333334,90.85714285714286,91.85714285714286,90.4,48.857142857142854,49.142857142857146,49.0,60.57142857142857,62.142857142857146,62.833333333333336,12.17917580703356,12.261902408070812,12.332766969620163,0.20408163265306123,0.0535714285714286,-0.16312056737588654,0.5224381014528151,647,5.699428170091527,1416,323.0,0.22810734463276836,537.0,5.521977129313029,6.0,0.00927357032457496,2.9285714285714284,11,1.7313264740225331,0.4661016949152542,0,43.0,67.0,8.0,16.0,53.0,27.0,24.0,20.0,45.0,20.0,7,6,6,55,4,19,14,3
2024-05-15,124,115,74,83,11.975806451612904,0.9274193548387096,0.5967741935483871,0.6693548387096774,94.71428571428571,87.14285714285714,95.73333333333333,90.85714285714286,83.07142857142857,91.23333333333333,51.42857142857143,46.142857142857146,49.86666666666667,61.714285714285715,57.214285714285715,63.6,12.115005300121117,12.291353435793733,12.298627184673926,0.05084745762711873,0.03333333333333344,-0.5079365079365079,0.6277562887472294,684,5.687438551974641,1485,397.0,0.2673400673400673,539.4285714285714,5.52047656538715,2.0,0.0029239766081871343,2.642857142857143,15,1.9681868188140412,0.4112903225806452,0,43.0,85.0,14.0,26.0,57.0,27.0,33.0,30.0,56.0,26.0,9,5,10,51,4,19,13,2
2024-05-16,115,113,66,81,12.078260869565218,0.9826086956521739,0.5739130434782609,0.7043478260869566,94.14285714285714,90.78571428571429,95.8,90.71428571428571,86.92857142857143,91.3,51.0,48.07142857142857,49.833333333333336,61.142857142857146,59.57142857142857,63.53333333333333,12.215020958558407,12.281318497905533,12.253448269706631,-0.07258064516129037,-0.03361344537815125,0.796875,0.4261450896482046,633,5.645510600497238,1389,358.0,0.257739380849532,544.0,5.522736672004319,3.0,0.004739336492890996,2.4285714285714284,11,1.7886832868763072,0.4782608695652174,0,31.0,71.0,13.0,29.0,45.0,30.0,30.0,23.0,61.0,25.0,7,7,10,55,2,14,6,7
2024-05-17,88,87,42,51,12.409090909090908,0.9886363636363636,0.4772727272727273,0.5795454545454546,90.0,89.42857142857143,95.26666666666667,86.71428571428571,85.64285714285714,90.76666666666667,47.57142857142857,47.142857142857146,49.233333333333334,56.0,58.07142857142857,62.8,12.192876436413885,12.321220185003481,12.252020530778891,-0.23478260869565215,-0.24786324786324787,-0.17757009345794394,-0.16130385738865033,504,5.454618833070684,1092,302.0,0.2765567765567766,518.2857142857143,5.4825813087379816,1.0,0.001984126984126984,2.2142857142857144,12,1.6867838968519648,0.5340909090909091,0,29.0,64.0,15.0,13.0,40.0,28.0,29.0,26.0,42.0,16.0,3,4,3,47,4,11,7,4
2024-05-18,53,49,20,29,11.377358490566039,0.9245283018867925,0.37735849056603776,0.5471698113207547,89.14285714285714,90.42857142857143,93.26666666666667,85.71428571428571,86.5,88.73333333333333,47.285714285714285,47.57142857142857,48.0,56.285714285714285,58.5,61.1,11.856954283734456,12.20348571821241,12.220351359520473,-0.3977272727272727,-0.10169491525423724,0.35897435897435903,-0.8840685396041282,312,5.141848551444969,603,175.0,0.2902155887230514,503.57142857142856,5.444662109199298,1.0,0.003205128205128205,2.2857142857142856,10,1.9350189675132068,0.39622641509433965,0,22.0,32.0,10.0,9.0,32.0,7.0,6.0,16.0,31.0,10.0,2,2,6,21,4,6,5,3
2024-05-19,31,27,13,15,12.451612903225806,0.8709677419354839,0.41935483870967744,0.4838709677419355,89.57142857142857,91.14285714285714,91.7,85.57142857142857,87.0,87.16666666666667,47.42857142857143,47.642857142857146,47.266666666666666,56.57142857142857,58.42857142857143,59.766666666666666,12.038817351542225,12.096288000415614,12.242670080226292,-0.41509433962264153,0.1071428571428572,0.4761904761904763,-1.296031573874761,233,5.016312730196552,386,106.0,0.27461139896373055,509.0,5.457973298179428,1.0,0.004291845493562232,2.357142857142857,6,1.230037981840667,0.5806451612903226,0,13.0,20.0,2.0,5.0,16.0,9.0,10.0,7.0,16.0,8.0,0,0,1,18,0,4,6,1
2024-05-20,85,80,50,60,11.68235294117647,0.9411764705882353,0.5882352941176471,0.7058823529411765,87.71428571428571,90.5,93.06666666666666,83.42857142857143,86.21428571428571,88.4,46.285714285714285,47.57142857142857,48.1,55.714285714285715,58.07142857142857,60.833333333333336,11.996354652176763,12.090316250013327,12.228293966144294,1.7419354838709675,-0.13265306122448983,-0.0957446808510638,-0.17530727930120463,489,5.495800866772659,993,240.0,0.24169184290030213,500.2857142857143,5.448708329149754,0.0,0.0,2.357142857142857,12,1.668684787825356,0.5294117647058824,0,30.0,60.0,7.0,16.0,32.0,24.0,22.0,13.0,29.0,7.0,2,1,7,45,4,5,12,0
2024-05-21,109,101,57,71,11.073394495412844,0.926605504587156,0.5229357798165137,0.6513761467889908,86.42857142857143,90.28571428571429,95.4,81.71428571428571,86.28571428571429,90.46666666666667,46.0,47.42857142857143,49.4,55.714285714285715,58.142857142857146,62.3,11.863982437235743,12.02157912213465,12.163219081803357,0.2823529411764707,-0.07627118644067798,-0.0267857142857143,0.302378553771658,561,5.532156692615125,1207,332.0,0.2750621375310688,488.0,5.424812403795982,4.0,0.0071301247771836,2.357142857142857,13,1.581590027833002,0.5321100917431193,0,30.0,77.0,12.0,25.0,42.0,28.0,30.0,26.0,47.0,15.0,3,4,6,58,1,8,21,3
2024-05-22,110,107,58,71,11.3,0.9727272727272728,0.5272727272727272,0.6454545454545455,84.42857142857143,89.57142857142857,95.73333333333333,80.57142857142857,85.71428571428571,90.96666666666667,43.714285714285715,47.57142857142857,49.53333333333333,54.0,57.857142857142854,62.46666666666667,11.7674386584339,11.94122197927751,12.130219081803354,0.00917431192660545,-0.11290322580645162,-0.08333333333333337,0.31670911527480045,577,5.544455467794826,1243,327.0,0.26307320997586486,472.7142857142857,5.40438624891315,1.0,0.0017331022530329288,2.0714285714285716,12,1.737642076322678,0.4909090909090909,0,43.0,67.0,12.0,24.0,63.0,22.0,24.0,17.0,38.0,17.0,7,6,4,54,5,11,15,4
2024-05-23,150,150,94,111,12.686666666666667,1.0,0.6266666666666667,0.74,89.42857142857143,91.78571428571429,96.7,85.85714285714286,88.28571428571429,92.0,47.714285714285715,49.357142857142854,50.43333333333333,58.285714285714285,59.714285714285715,63.166666666666664,11.854353772305533,12.034687365431969,12.150904113942932,0.36363636363636354,0.30434782608695654,0.26050420168067223,1.1616796283900932,783,5.800746692461148,1903,455.0,0.23909616395165528,494.14285714285717,5.426562833479423,7.0,0.008939974457215836,2.2142857142857144,15,1.5709302458090664,0.5933333333333334,0,58.0,98.0,17.0,28.0,61.0,39.0,34.0,29.0,65.0,26.0,6,2,9,89,1,12,15,3
2024-05-24,107,105,52,67,11.682242990654206,0.9813084112149533,0.48598130841121495,0.6261682242990654,92.14285714285714,91.07142857142857,95.9,88.42857142857143,87.57142857142857,91.36666666666666,49.142857142857146,48.357142857142854,49.93333333333333,60.57142857142857,58.285714285714285,62.43333333333333,11.750518355386005,11.971697395899943,12.151762595310796,-0.2866666666666666,0.21590909090909083,-0.0854700854700855,0.24404014586268669,589,5.6333536085728,1250,313.0,0.2504,506.2857142857143,5.452096372836869,2.0,0.003395585738539898,2.142857142857143,11,1.6864352116109824,0.48598130841121495,0,38.0,69.0,13.0,18.0,53.0,26.0,21.0,21.0,39.0,15.0,2,3,11,52,5,14,13,3
2024-05-25,31,30,19,20,10.96774193548387,0.967741935483871,0.6129032258064516,0.6451612903225806,89.0,89.07142857142857,92.73333333333333,85.71428571428571,85.71428571428571,88.23333333333333,49.0,48.142857142857146,48.6,59.285714285714285,57.785714285714285,60.666666666666664,11.692001704659981,11.774477994197218,12.10015822596449,-0.7102803738317758,-0.41509433962264153,-0.47457627118644063,-1.3255325492746557,191,4.819677137990149,340,98.0,0.28823529411764703,489.0,5.4060718852004666,1.0,0.005235602094240838,2.0714285714285716,7,1.3971069394294808,0.5483870967741935,0,12.0,22.0,7.0,6.0,14.0,8.0,6.0,4.0,15.0,4.0,1,0,2,17,0,5,4,1
2024-05-26,28,27,13,17,11.178571428571429,0.9642857142857143,0.4642857142857143,0.6071428571428571,88.57142857142857,89.07142857142857,90.26666666666667,85.71428571428571,85.64285714285714,85.73333333333333,49.0,48.214285714285715,46.93333333333333,59.57142857142857,58.07142857142857,58.666666666666664,11.510138636852213,11.774477994197216,12.067548515413602,-0.09677419354838712,-0.09677419354838712,0.0,-1.2984262793907477,196,4.956729201511186,313,69.0,0.22044728434504793,483.7142857142857,5.397559952531127,2.0,0.01020408163265306,2.2142857142857144,7,1.6066336097863247,0.39285714285714285,0,7.0,12.0,1.0,1.0,12.0,4.0,6.0,6.0,14.0,6.0,0,0,2,11,1,2,7,4
2024-05-27,74,69,47,57,12.256756756756756,0.9324324324324325,0.6351351351351351,0.7702702702702703,87.0,87.35714285714286,90.73333333333333,84.14285714285714,83.78571428571429,86.16666666666667,48.57142857142857,47.42857142857143,47.43333333333333,59.142857142857146,57.42857142857143,59.06666666666667,11.592196324792255,11.79427548848451,12.061107073972162,1.6428571428571428,-0.12941176470588234,-0.24489795918367352,-0.35061064024235017,483,5.563525454355031,907,226.0,0.24917309812568908,482.85714285714283,5.407234893614324,0.0,0.0,2.2142857142857144,12,1.8110675102367937,0.4594594594594595,0,27.0,51.0,7.0,12.0,35.0,14.0,17.0,16.0,31.0,16.0,2,3,3,34,4,5,14,2
2024-05-28,111,106,57,68,11.765765765765765,0.954954954954955,0.5135135135135135,0.6126126126126126,87.28571428571429,86.85714285714286,93.43333333333334,84.85714285714286,83.28571428571429,88.76666666666667,48.57142857142857,47.285714285714285,48.9,58.714285714285715,57.214285714285715,60.766666666666666,11.691106506271243,11.777544471753492,12.035521488386577,0.5,0.0183486238532109,-0.05932203389830504,0.3778655541785193,575,5.572860150409461,1306,336.0,0.2572741194486983,484.85714285714283,5.413049673299229,1.0,0.0017391304347826088,1.8571428571428572,14,1.6026199353203705,0.5585585585585585,0,37.0,72.0,11.0,22.0,57.0,24.0,26.0,21.0,43.0,23.0,2,3,4,62,2,12,15,4
2024-05-29,129,123,67,84,12.116279069767442,0.9534883720930233,0.5193798449612403,0.6511627906976745,90.0,87.21428571428571,94.46666666666667,87.14285714285714,83.85714285714286,89.8,49.857142857142854,46.785714285714285,49.3,60.57142857142857,57.285714285714285,61.266666666666666,11.807717801952306,11.787578230193102,12.002662763501272,0.16216216216216206,0.17272727272727262,0.040322580645161255,0.7359773864736975,687,5.68010345239569,1563,408.0,0.26103646833013433,500.57142857142856,5.432427956813638,2.0,0.002911208151382824,1.8571428571428572,12,1.78346570641478,0.4806201550387597,0,38.0,87.0,12.0,32.0,51.0,42.0,37.0,32.0,57.0,20.0,8,8,9,62,5,15,12,5
2024-05-30,99,93,53,58,12.737373737373737,0.9393939393939394,0.5353535353535354,0.5858585858585859,82.71428571428571,86.07142857142857,93.06666666666666,79.0,82.42857142857143,88.93333333333334,44.0,45.857142857142854,49.0,53.0,55.642857142857146,60.43333333333333,11.81496166919617,11.834657720750853,12.046863637489384,-0.2325581395348837,-0.33999999999999997,-0.13913043478260867,0.1286154026351017,617,5.659029896192076,1261,336.0,0.26645519429024583,476.85714285714283,5.412182700203771,1.0,0.0016207455429497568,1.7142857142857142,11,1.6879215825259055,0.5151515151515151,0,40.0,64.0,13.0,22.0,48.0,30.0,25.0,26.0,53.0,15.0,4,3,5,51,3,6,14,8
2024-05-31,128,123,68,82,12.1640625,0.9609375,0.53125,0.640625,85.71428571428571,88.92857142857143,88.93333333333334,81.57142857142857,85.0,85.1,46.285714285714285,47.714285714285715,47.4,55.142857142857146,57.857142857142854,58.1,11.883793027674143,11.817155691530074,12.066882652039647,0.29292929292929304,0.19626168224299056,0.4545454545454546,1.0794551452508692,679,5.685103346549244,1557,398.0,0.2556197816313423,489.7142857142857,5.419575519914692,2.0,0.0029455081001472753,1.7857142857142858,14,1.6481947304056646,0.5,0,50.0,84.0,11.0,27.0,62.0,39.0,32.0,23.0,50.0,20.0,9,5,2,64,2,20,18,1
2024-06-01,265,242,101,133,11.415094339622641,0.9132075471698113,0.38113207547169814,0.5018867924528302,119.14285714285714,104.07142857142857,95.63333333333334,111.85714285714286,98.78571428571429,91.2,58.0,53.5,49.46666666666667,71.28571428571429,65.28571428571429,60.93333333333333,11.947700513979681,11.819851109319831,12.040094130027066,1.0703125,7.548387096774194,4.0,3.5489416039298196,1080,5.875266216409235,3025,817.0,0.27008264462809917,616.7142857142857,5.570373959688846,1.0,0.000925925925925926,1.7857142857142858,14,1.7211283828767754,0.47924528301886793,0,74.0,151.0,40.0,51.0,100.0,53.0,57.0,79.0,161.0,51.0,10,5,12,127,8,34,46,10
2024-06-02,33,33,16,22,12.727272727272727,1.0,0.48484848484848486,0.6666666666666666,119.85714285714286,104.21428571428571,93.16666666666667,112.71428571428571,99.21428571428571,88.8,58.42857142857143,53.714285714285715,48.166666666666664,72.0,65.78571428571429,59.266666666666666,12.168943556651296,11.839541096751754,12.069320977945504,-0.8754716981132076,0.1785714285714286,0.06451612903225801,-1.2286917243672977,267,5.217881991082717,420,85.0,0.20238095238095238,626.8571428571429,5.6076815010562076,0.0,0.0,1.7142857142857142,10,1.8522642546406174,0.36363636363636365,0,7.0,20.0,3.0,4.0,16.0,6.0,6.0,6.0,13.0,4.0,1,2,2,12,1,7,5,0
