ticker,feature,n_obs,best_lag,min_pvalue,best_weekly_lag,min_weekly_pvalue,p_lag_1,p_lag_2,p_lag_3,p_lag_4,p_lag_5,p_lag_6,p_lag_7,p_lag_8,p_lag_9,p_lag_10,p_lag_11,p_lag_12,p_lag_13,p_lag_14,p_lag_15,p_lag_16,p_lag_17,p_lag_18,p_lag_19,p_lag_20,p_lag_21,p_lag_22,p_lag_23,p_lag_24,p_lag_25,p_lag_26,p_lag_27,p_lag_28,p_lag_29,p_lag_30,p_lag_31,p_lag_32,p_lag_33,p_lag_34,p_lag_35,p_lag_36,p_lag_37,p_lag_38,p_lag_39,p_lag_40,fdr_pvalue,weekly_fdr_pvalue
IBB,daily_pubs_7d_avg,1506,4,0.08842542527198892,5,0.12840026211596292,0.9003456384920722,0.10005751729457071,0.16813510430155443,0.08842542527198892,0.12840026211596292,0.20294274085414013,0.31192270569185004,0.38865709455410397,0.49375366741494053,0.353656676189478,0.26373672791976016,0.29886881209747207,0.30139003690619687,0.33442725707615406,0.40487973162490903,0.39206869688676876,0.4617614230692896,0.5200276950172473,0.5361187136081913,0.5775059355033119,0.5994156908768083,0.7214685777162237,0.8198458978069341,0.8698469318506068,0.8662420311680984,0.820673826824098,0.8512739739853515,0.8913336644127681,0.9124351429878538,0.8341231555080094,0.8593301772118664,0.8841214445141744,0.9080816510218539,0.9318924913872121,0.9051394928980284,0.9221593907196634,0.9432705308484566,0.9483029947579792,0.9085117842422415,0.9350029775234109,0.1812721218075773,0.28817656573876926
IBB,top10_keyword_mentions,1506,6,0.07652036336604366,5,0.1299768657283153,0.08048772381311492,0.144039588935216,0.16985881037221218,0.11479245515476356,0.1299768657283153,0.07652036336604366,0.14507591911673026,0.20107835494604517,0.19731924982300697,0.17127205454055838,0.22714608137338932,0.20674660498642505,0.26271969706952863,0.30743269120647587,0.32396960778398415,0.3192981442522074,0.3317874291106856,0.3164328048873569,0.3708508872357902,0.26172518679328083,0.32131822188150216,0.3357598650221265,0.3087895547153284,0.36759303668643944,0.41890574108991807,0.4901660079590495,0.5250100505141285,0.5747790887807973,0.3906426139225925,0.38274672796503434,0.4036567086735549,0.3514964137807432,0.3745832915079829,0.33908438671987967,0.3519148637554448,0.37461267608084425,0.40174524776116605,0.44763114228117873,0.3144499565170124,0.3395787961581479,0.1812721218075773,0.28817656573876926
XBI,subfield_entropy,1506,9,0.08785867527759703,10,0.13003088941871296,0.2474202396686178,0.5154942769605634,0.19497057529571166,0.2625453904122009,0.3147917415674048,0.19705804545920425,0.11960453884251765,0.09462398321479401,0.08785867527759703,0.13003088941871296,0.14161114301802713,0.16744583155377282,0.21809431864746498,0.24854200936762147,0.31295017578602524,0.36999716647953385,0.4422635294625258,0.5237351259081515,0.532777068711339,0.5139322318832253,0.5444003986888746,0.6006808987146444,0.5495208933781273,0.39401460646681113,0.42169213854646503,0.47889658061636364,0.5229314389841817,0.6028062369272942,0.6293597687573826,0.2587996472088905,0.3137931891437913,0.337265682640167,0.3024488056570806,0.2920942749028432,0.28688168031807165,0.28445184597159084,0.3422290314858014,0.38390868065647604,0.3543825289811968,0.38411793642452924,0.1812721218075773,0.28817656573876926
IBB,core_count,1506,6,0.0720376089834169,5,0.1422060418253882,0.09786225590547115,0.1282161398431044,0.1200903098210883,0.1020642988612716,0.1422060418253882,0.0720376089834169,0.13833266749933687,0.20016893413507222,0.1958861522530212,0.14727502640580858,0.19793879578492585,0.21052642688046608,0.2577979424602658,0.2780728841180675,0.2805614708748021,0.2936076360898799,0.3024348148392222,0.31419239996296927,0.36983428554184666,0.2604453825734912,0.31555178613447155,0.3429679916524683,0.3130155347903176,0.37650691924780993,0.4296052188332985,0.5007713370890869,0.5532679806910412,0.6025164248469799,0.4231549558488495,0.4339864736683992,0.4365522103852783,0.3844217735802242,0.41389716663281473,0.3675275824150225,0.38071302789515193,0.4277884563765712,0.45980801363234336,0.5017740704992759,0.34145782511320616,0.36872352254365537,0.1812721218075773,0.29493749936033864
XBI,daily_pubs_30d_avg,1506,2,0.10388750090843765,40,0.14292594680612478,0.6371022185845038,0.10388750090843765,0.23872924735258072,0.3467987858759287,0.33060059790063867,0.4428790537931121,0.606531518041127,0.7091895391830982,0.7269291048355431,0.7581351606248181,0.8325478284050429,0.6933517041995882,0.4334406695948463,0.6378889227800422,0.6557922761413282,0.48099135154192874,0.47834785334924357,0.5873088417543532,0.661351581880782,0.5644433823840169,0.21609548590157474,0.33879248125050665,0.36247197808044124,0.20685114336126528,0.2153784958405938,0.22935664706326397,0.13406173187375642,0.13989917219630635,0.16983362103153773,0.19099951169985016,0.21657754168751722,0.25163156716323015,0.26960784750891925,0.18030847953392903,0.2757987036316997,0.14027745681121653,0.2599635028121391,0.21504145622342993,0.1641614277270845,0.14292594680612478,0.2021042860434062,0.29493749936033864
IBB,daily_pubs,1506,6,0.07090547155412519,5,0.14387195090748225,0.10242280098806313,0.1458279661218596,0.12883792252016552,0.11201607359400113,0.14387195090748225,0.07090547155412519,0.13435548878490233,0.1981272844458241,0.202532253562598,0.17045030674344505,0.226633032342808,0.2185994286081513,0.2749522614227141,0.29509399350379734,0.2661347002184967,0.26553921046380907,0.27110385300896034,0.27426612457314864,0.3222463272745872,0.19912529822947148,0.24808433555683984,0.2590503428444234,0.25118398057551455,0.3065522929640907,0.34861200928690167,0.4140588691968279,0.45867297915078875,0.5058997327897152,0.3582561564718098,0.3728858092164523,0.3753410143373342,0.3227394631681972,0.3573636063814113,0.288157993589386,0.3031361838177509,0.3440648426398616,0.36434283592647576,0.40575688238722024,0.2911424290838277,0.3140190635721909,0.1812721218075773,0.29493749936033864
IBB,total_keyword_mentions,1506,6,0.08032213056261008,5,0.15048673755494832,0.11204994804219824,0.1637786844445037,0.16641582545551104,0.12082362759897189,0.15048673755494832,0.08032213056261008,0.15155578206273385,0.2113843567352207,0.20816022587401173,0.16837880520191933,0.22536643969942025,0.2092868537087743,0.2600876021134833,0.2941784565925456,0.3042147279703032,0.2945944848812733,0.29829607045733075,0.30899882856630045,0.3606882598106984,0.2236535800776341,0.27574743091972453,0.28712129509892503,0.28859774452032766,0.346987169004996,0.3996053057283007,0.47054973908779196,0.5032893141674655,0.5515115751668414,0.38646555952786,0.40328972748900005,0.40736694966551384,0.345501475534453,0.3800710639345425,0.33809665863006355,0.3614278197684738,0.4040211934181108,0.42232306235452405,0.4657374774795282,0.35651817595819113,0.38391443164174754,0.1812721218075773,0.30097347510989664
IBB,core_count_7d_avg,1506,4,0.11903575399569974,5,0.16235126553004767,0.7687518488205705,0.12144257524179146,0.20602786825565209,0.11903575399569974,0.16235126553004767,0.2705197374667569,0.3932929896747403,0.47732147642734,0.573012801905741,0.39320678236556295,0.29459334346727417,0.3362135509251483,0.3353645163319551,0.3621948429245045,0.4384444016671348,0.4299923924549177,0.4986284782179693,0.5543925697467802,0.5402561132177542,0.5827053766956731,0.6297155928111358,0.7469370999222742,0.8448839412323448,0.8901518546806899,0.8831950930824133,0.8489585688991503,0.8771604490042915,0.9149563920129109,0.9357347465456102,0.8910945345195096,0.9075599890577948,0.9181346766502289,0.9371121045614343,0.9554549607354931,0.9278025798440642,0.9370550407712699,0.9590799861528609,0.9625616540482324,0.9371544583970158,0.957039539514551,0.21690959616994174,0.31697151841580734
IBB,award_count,1506,1,0.09298266557012017,5,0.17581290717166062,0.09298266557012017,0.15736843293211686,0.16562964208254705,0.14450519139949872,0.17581290717166062,0.16423311547334135,0.28308056990168745,0.36349149497101235,0.36696657722129583,0.3059885317811922,0.381083490897975,0.46767373685446056,0.5220080461903673,0.5663025514257063,0.5727833390311454,0.59661407510304,0.6416819247410863,0.6980312212071162,0.7356936940194331,0.6638696741509748,0.7008613877780159,0.7359183694935691,0.6512870852145496,0.7004493262606315,0.7561300654794904,0.801448518332497,0.8303003986630839,0.8549879890665735,0.7177217465375603,0.7580900929917639,0.7397867402147489,0.6063099306510791,0.641349255730149,0.6167160791919573,0.6013769910262656,0.639483704629815,0.5747730830186956,0.6142416952434928,0.47486542832771594,0.49553486555693227,0.18596533114024033,0.335271125304097
IBB,daily_pubs_zscore_30d,1506,6,0.10598151585203008,5,0.19281597300282965,0.12665790959918052,0.12138833712885001,0.13049649881806843,0.1619616481242546,0.19281597300282965,0.10598151585203008,0.18016166531227448,0.2585386981761396,0.26317890458115084,0.30866820631398934,0.36739489019387694,0.3636701755461404,0.4272893668005839,0.4381558705860376,0.4623600140979993,0.4772443292667661,0.4980191184028063,0.47176558010508274,0.5170574164708048,0.4015427903299592,0.437359258737628,0.47475607713900947,0.36539763085190696,0.3431929422469178,0.37534179025466685,0.4203917823958974,0.4737126839486452,0.5343772796964665,0.4892655380833846,0.5393181854206708,0.4652075838908191,0.2681075438815168,0.3064926759398126,0.20430258169167886,0.23688419772856475,0.2658149477021638,0.27383094361979377,0.31257242745450226,0.2218006594787206,0.24513888784148002,0.2021042860434062,0.35373542885491355
XBI,daily_pubs_growth_7d,1506,1,0.18839612336927614,25,0.19928974867057045,0.18839612336927614,0.3709809485529164,0.4406448315529954,0.5591372779230317,0.22547417669161413,0.18841674998858593,0.2074390615875962,0.29418772206320937,0.33818823481411375,0.3939600988169952,0.4832007677099447,0.5343138327499768,0.6095469615054878,0.6363784830939602,0.7054086445706893,0.7358787379536178,0.7449463032569361,0.6088938893185034,0.6674252687016632,0.6054828222149874,0.3293349275149914,0.3586179012816715,0.35366167391462155,0.41503068056091874,0.19928974867057045,0.2378316105903534,0.28069392119913494,0.3400758145138928,0.2923049457327923,0.33325562087424504,0.27610344422808936,0.23060507867619512,0.26933758739501085,0.1959060556018343,0.22331778302318886,0.20882713812088105,0.19565620363526326,0.2047853574896554,0.23108532995438885,0.24249094695560935,0.2878902434804831,0.35373542885491355
IBB,funder_count,1506,1,0.14845201968972804,5,0.2007714823972832,0.14845201968972804,0.2058922842770182,0.2576294103865,0.16959310211306752,0.2007714823972832,0.1765337492027622,0.30272004322061413,0.4036032788747693,0.4014438947828859,0.3248518799486257,0.39574349189692093,0.43144499960551436,0.4884501101940316,0.5131706385864778,0.48647595128952503,0.5294563251642128,0.5508688169530999,0.5933896056893571,0.6331049791946232,0.44835459181662846,0.5113484479823296,0.5728853704732627,0.46537886741202816,0.5238708328827911,0.5892350540532367,0.6514584658420783,0.7001491499968264,0.7479597996590508,0.5633339068199043,0.6123245184912918,0.573586356006371,0.4173990468751418,0.45288789543249436,0.4274061169276662,0.415831218063789,0.4582743981625775,0.4588206704168699,0.5027519033037495,0.36236165037989626,0.37739999994045165,0.25336971313139084,0.35373542885491355
IBB,avg_num_keywords_14d_avg,1506,11,0.17239494764757873,10,0.2027507945875724,0.1818076119689079,0.33973175846373127,0.4728283879875004,0.466288216211426,0.2777130519993514,0.22725608202372188,0.20389143200246848,0.316445080445125,0.39451092756277534,0.2027507945875724,0.17239494764757873,0.2009597463931733,0.2547759112034805,0.30035826717343994,0.3425253204808099,0.31754157412527856,0.2766204716015453,0.33783016550194506,0.24225534174618477,0.25652497557775356,0.3381610050916511,0.35972766657149186,0.3614731347457857,0.407082681221481,0.3931173841272721,0.38949086833283564,0.39149147329039846,0.3037957474656249,0.3327334105577338,0.3621844412104544,0.38044765483738535,0.3807611484091651,0.4129227603263486,0.33702446811012954,0.3374641782775799,0.34355637388507454,0.42025368722598133,0.4582220136112234,0.45675059159253356,0.45151241492369265,0.2771840334725776,0.35373542885491355
IBB,unique_keywords,1506,1,0.15140385296875794,10,0.21591601943995198,0.15140385296875794,0.19907821871699835,0.21995068506975576,0.2148192870324169,0.30705893124322936,0.1661646973933121,0.2889415324708653,0.37964663084005895,0.32437558321144144,0.21591601943995198,0.28353623791194354,0.3106201755365942,0.34481096661277755,0.38045205022315964,0.42404002409897407,0.40648592862324257,0.41399700014384594,0.42788149079512794,0.4674804719659923,0.3463244227977374,0.38775850984306465,0.419280250757565,0.41892453632949594,0.478141597238951,0.5429805511883756,0.6099871599642535,0.6608353994230692,0.7116623499989687,0.5343858414002836,0.5728488082953365,0.5761346550238239,0.47622259650727317,0.5126675683715203,0.4754574130065592,0.5073090899529968,0.5627842936300727,0.5605667074988709,0.595919058909141,0.4875351172731197,0.5241426596483036,0.25336971313139084,0.36073736163737397
XBI,award_share,1506,6,0.08610080248103125,15,0.21665693667347602,0.6959845430996112,0.3510717682287308,0.5434373893519059,0.5567396819475244,0.5028207636597191,0.08610080248103125,0.12420129297276937,0.18049576288660485,0.21819542735202832,0.23615265989296683,0.30067409935614164,0.2519418441496044,0.15172327464392987,0.16622699045655162,0.21665693667347602,0.2872613789002295,0.32432854029567976,0.17442925595818928,0.21983957024053197,0.2775898370490215,0.36412278621957334,0.2916120002332373,0.3805268360190449,0.41713748829930986,0.48325759567820403,0.5297608016057398,0.5567270225876033,0.5606486938886235,0.6092185671073154,0.5552447520535981,0.5795142709860632,0.5989395021861534,0.6313917127461435,0.6420690247849072,0.6210368343672203,0.6551763296676937,0.7396321183469545,0.7715915582500047,0.8038600592661906,0.8371183749651265,0.1812721218075773,0.36073736163737397
IBB,daily_pubs_30d_avg,1506,2,0.13723971840499588,40,0.21996180587644754,0.31669434412578173,0.13723971840499588,0.2341712757897924,0.295193010027913,0.33196631141455224,0.4296838221182919,0.4894170864294082,0.6031486387689319,0.6570361354923631,0.7096351457293999,0.758053593002025,0.7798384889559187,0.7233237433740074,0.8475387120447755,0.8817839758604339,0.7312841547940874,0.7231621237276546,0.8302579690698831,0.864230057880972,0.814315134758963,0.5178644161448591,0.7170555135204295,0.7540713204933035,0.48225566782395246,0.40859208199086733,0.4303308611597592,0.28582807589654946,0.32082016997534635,0.35463049716403083,0.3785483349530666,0.41870632263667157,0.46363211797713644,0.48987347305473683,0.36202981627080405,0.4511495726379522,0.18212566467478614,0.3887551336277946,0.34146341963504445,0.23294349766599062,0.21996180587644754,0.2394395087065886,0.36073736163737397
XBI,avg_num_keywords,1506,29,0.18572940762766313,30,0.22784257574814662,0.5796656889404245,0.8500188777450701,0.540397284596931,0.6860294934825873,0.8124332300881151,0.9209357594996501,0.9468551677012683,0.8841977447592233,0.7467371785021206,0.7309700413781253,0.6950555558096899,0.638068730762022,0.7208076938591461,0.7450345764782054,0.33066976025574357,0.340725467140399,0.409250081929744,0.4843217927767647,0.5516648068313996,0.6130876405010591,0.6948744079555658,0.7357451651888762,0.7820279436607727,0.7133755412155969,0.49835729424949105,0.40041235591091046,0.22779935318645084,0.2005461979309525,0.18572940762766313,0.22784257574814662,0.25633597400623875,0.3005860109816934,0.34428223696299404,0.28952143810088377,0.2721497335195684,0.3011391236680807,0.3273504171693758,0.24906501564765818,0.29176208005189486,0.28914648707045737,0.2878902434804831,0.3663351217911377
IBB,core_count_30d_avg,1506,2,0.16988393962917883,40,0.24196810008068104,0.35339872622720697,0.16988393962917883,0.2720477933162909,0.340286438711653,0.3717847036221939,0.47205872723212894,0.5181858645481155,0.6108509227964614,0.6516663921899504,0.7083922484788115,0.7607577955778783,0.7736867916606829,0.7071762100304271,0.8298787379293788,0.8591796966162482,0.6387138275498713,0.6331779645555284,0.7585971656191449,0.8089912096264592,0.7446380369824187,0.5006316817427652,0.6861719739453715,0.7182191651517189,0.42241042700494097,0.33361317176803834,0.3464921727986873,0.21622160949220265,0.2530401642740795,0.2712317957404874,0.28103594982929825,0.31680218273018274,0.35572912254591216,0.3722349411461974,0.30625597744802985,0.39140748088027066,0.20130206580610072,0.40082441248892675,0.3469891103938907,0.2796639362023037,0.24196810008068104,0.2771840334725776,0.3815650808964586
IBB,avg_num_keywords,1506,28,0.19778211657738748,35,0.2504428244474755,0.5228792516603654,0.6866965992466768,0.6785099966162443,0.6315327610896536,0.7458532331710781,0.871826006453388,0.932517678803623,0.9490253792639443,0.7186608345874765,0.7701585061468073,0.7871315723080552,0.7437877195738049,0.795546795594607,0.6681306816279444,0.27935391166783197,0.33845907285567756,0.3862711462429626,0.362943728851998,0.44442836323913854,0.49793212825509914,0.5599155536701157,0.6135963622764191,0.7316771710456018,0.6039391453106959,0.4545789460668508,0.3463191140994116,0.2565133465268255,0.19778211657738748,0.21911189507945628,0.2624251502591008,0.28821580299791916,0.3453848126597366,0.3751727600579336,0.26258901729046025,0.2504428244474755,0.2802030207463823,0.3022831904345782,0.3082647465401867,0.34086707386302695,0.39830677018068733,0.2948751556244686,0.3874775774470376
IBB,daily_pubs_growth_7d,1506,7,0.18958625790178155,40,0.26612383303927956,0.5454073327621545,0.7906766918421174,0.8390885496485596,0.7034402931036297,0.420200281442793,0.23888036379485758,0.18958625790178155,0.3063450619719483,0.30269605442342595,0.29757243888334356,0.37371568067461447,0.4136392689958452,0.4353140344807836,0.4744215169996553,0.578492157362512,0.5787606622411742,0.5742882252957523,0.6117350104204474,0.5737438273688076,0.4723933709288054,0.4577422306406273,0.4844083707441239,0.37906986254106434,0.41077567490679384,0.33274295887237654,0.3770216659384799,0.4298947826560915,0.5101905696709502,0.3029086145022037,0.35154935290819617,0.35805040166756547,0.33190768163391926,0.37801609814743026,0.29268599279312507,0.331455585523808,0.3249060118117303,0.20820213446547187,0.22029618885411137,0.23852198445828013,0.26612383303927956,0.2878902434804831,0.4027044926013684
IBB,avg_num_keywords_7d_avg,1506,24,0.25918270650932745,5,0.2701066718667715,0.4336979401910466,0.6792299960303341,0.8256277247014909,0.8971957000049344,0.2701066718667715,0.3502686727491566,0.38834892710599905,0.47827478068131646,0.46057001617963333,0.4846370004260264,0.5398424833828314,0.5100743310685154,0.5739081807030255,0.5860673452129683,0.4840721310302494,0.5362885456003019,0.5958888841960772,0.6262415499247171,0.6839110777505502,0.7388486636803255,0.5924844105668734,0.540640070227276,0.6032638593202204,0.25918270650932745,0.2870404344085164,0.328655260837219,0.3584162234278291,0.33911722202629757,0.3793844957367624,0.4297747895881909,0.4623265537801843,0.5109200061961956,0.5321974962215092,0.525647683106901,0.4736720086409937,0.47084329097548916,0.5378314250378853,0.5561644269358628,0.5814984338464861,0.6357503449560856,0.36022003277567544,0.4027044926013684
XBI,avg_num_keywords_7d_avg,1506,1,0.249294238246217,25,0.3026333949324506,0.249294238246217,0.4788611439116587,0.6810954892305008,0.8027822963812176,0.3291055013246519,0.3596930263180281,0.34584728603857484,0.3305290135789889,0.37556438333673736,0.42691103465285524,0.5062283056273259,0.5219323161696539,0.5918952552617005,0.6784646361571531,0.6430203247371669,0.6890646852055031,0.7433843440930465,0.8059901121166255,0.8497479022646155,0.8428839240293583,0.5865698599236695,0.40742638457086783,0.46178222772685495,0.2644696671963637,0.3026333949324506,0.3524404689891753,0.39180453805225807,0.3591742755684244,0.3968901262741372,0.4527021137870187,0.4399920648983505,0.5020485831268082,0.5553746307780388,0.5212977745051225,0.5302041627281981,0.46013079472735996,0.540539592167117,0.5451776417038188,0.5675515721303468,0.6070877593880046,0.35863381642438236,0.4371535723572471
XBI,funder_share,1506,6,0.2919341324900035,35,0.3038750441995498,0.7983805620185065,0.32346028868315324,0.44700989411363035,0.5370451586028977,0.5623497774168674,0.2919341324900035,0.3207261297213834,0.3853740131132193,0.48240930125971637,0.49866314669594813,0.5307155273442566,0.5799252683604605,0.6420977473708509,0.6638881937128848,0.7313683888224776,0.7378496878305165,0.7746483867909435,0.7266993058521269,0.7924238061099305,0.8361155449960987,0.8960290871071652,0.6266796761411205,0.6990846159257411,0.6001686064821317,0.6664509555435401,0.712285867487263,0.6548338903692086,0.5805020965455933,0.6519035725101645,0.3861742808954147,0.30576698665526686,0.3098157063791702,0.35386317136573747,0.32480004881823177,0.3038750441995498,0.32181813145098875,0.4108319447745337,0.4596072607498885,0.49630495168353217,0.46790145052897403,0.3682861363720044,0.4371535723572471
XBI,avg_num_keywords_14d_avg,1506,1,0.2799943896175181,20,0.332114904567262,0.2799943896175181,0.37987584632682375,0.33585431723375275,0.4870579706894699,0.47160318264731993,0.38781855685434635,0.3396060659838441,0.43497323365638174,0.5355002658529824,0.3873072615357219,0.422754631322721,0.37276942250041684,0.42133252445354247,0.5205456798420482,0.6045849632108514,0.5705214085062871,0.31910147175677006,0.40417696719974694,0.30434134988918565,0.332114904567262,0.4049240627226709,0.46624803188039377,0.45512728023858046,0.5079229099090554,0.5233281555751637,0.44321200371529296,0.4698786037640129,0.41362155721328653,0.4717792572676045,0.5232304726567762,0.4751345853961202,0.5068012925972286,0.5071037008540609,0.43792784394233386,0.4448866689307747,0.46546079736246654,0.5293285782284725,0.5516781959470058,0.46319660268649504,0.462108276577886,0.3682861363720044,0.46452106203212795
IBB,award_count_7d_avg,1506,2,0.2833021863376919,5,0.33422856902311643,0.754735558453435,0.2833021863376919,0.42656687099171087,0.29219064606916506,0.33422856902311643,0.43845732274270743,0.5554730330755042,0.6239400758084868,0.7208286162131234,0.5617910684817118,0.4819105365043823,0.5441058579968523,0.5637018589985585,0.5911928928310416,0.6882802870417332,0.7352730491304105,0.7892497168213393,0.8212473988567912,0.7144496729665513,0.743226567322683,0.7332987444801611,0.8038651789347,0.8858748181713664,0.9184403242519008,0.8811828093896339,0.8867143250387792,0.9098824686846911,0.9332125314707339,0.9504029389420932,0.9138662057122128,0.904512038436001,0.9044144603635004,0.9254171910455222,0.9461565536785962,0.9371161259506767,0.9442824205028904,0.9563477813963004,0.9578960228978702,0.8969876237802143,0.9092793236177528,0.3682861363720044,0.46452106203212795
XBI,avg_num_keywords_30d_avg,1506,10,0.37534278686123723,10,0.37534278686123723,0.48671143638406056,0.6634532765471489,0.7218745938053579,0.7162236611017658,0.8047531974931977,0.6094236404744979,0.524478382499737,0.5743679744082006,0.6313350946588455,0.37534278686123723,0.4746735526777941,0.5543507641218477,0.5274643890968922,0.6822101178561659,0.764849653347683,0.4765720345326937,0.4828678150621719,0.5452624774545288,0.6307983883966591,0.4416268910643329,0.5457152804979286,0.5520029744007577,0.4675253900795565,0.4697408662233554,0.4678756786459599,0.47675077079407757,0.48761397370414816,0.44494650637280114,0.4717289969780446,0.5252619900881513,0.5345450050979896,0.5790624200912553,0.6100890295253045,0.44821806717771207,0.5443171289888409,0.40014508012999545,0.5177264081659577,0.4848740385181127,0.6099805892070224,0.5640753640725114,0.42619378336930913,0.5129684753770243
XBI,unique_keywords_7d_avg,1506,2,0.23134089126203403,5,0.38883112821726346,0.48107728492581436,0.23134089126203403,0.23225254956965602,0.31367318845878134,0.38883112821726346,0.58348478518649,0.7110515898496625,0.705597200521833,0.8118282033278978,0.4813710051531018,0.3329566660039837,0.4042767630858499,0.4562376749570972,0.5568173702086485,0.6353222272503158,0.4579418871807601,0.4252418599478162,0.43743418063187145,0.5079100112180259,0.4590748832172148,0.4995064814091913,0.5355912659218076,0.5712501427954366,0.5550417001438817,0.6135010324703931,0.5835107385954545,0.6479147418697275,0.6846318671028012,0.7524398959837172,0.7655117589498515,0.7915533985227134,0.7717622349102862,0.7958221038247488,0.7890025871107094,0.7652693800267171,0.7761544499713251,0.7499630707340144,0.7679433018492954,0.710030393883883,0.7092137978011004,0.33874916220512125,0.5226910248166492
IBB,daily_pubs_14d_avg,1506,13,0.31579380238226484,20,0.402686899935975,0.8194771754370694,0.6565112811059968,0.5381660849144063,0.6708144164683908,0.7572824789053867,0.8377385263616062,0.8749625386825568,0.8798958810453423,0.9213288667408095,0.9719122399301298,0.3670371364176703,0.37611782209350153,0.31579380238226484,0.33927548396235174,0.4207363263764933,0.4634402035587917,0.5343826684075055,0.6088491985430109,0.4781564175897648,0.402686899935975,0.4854564911564877,0.5838066522244195,0.6726658234349168,0.6940237586784874,0.6677224483853099,0.7051238330276546,0.7307948456918516,0.7540482585990063,0.8040356053684786,0.8281815035983399,0.8299423568504215,0.7841536689066019,0.807153338711113,0.806308053745027,0.6830094228322716,0.648181526815593,0.6511542024748136,0.680496700206968,0.6445581543805047,0.5642616412052261,0.3864939073932197,0.5243318775153026
IBB,dominant_subfield_share,1506,1,0.12411336895359859,35,0.40284034492029347,0.12411336895359859,0.20151443383798706,0.33606452715463403,0.3484293839948578,0.4650724665704856,0.3930545207020936,0.3963716324139297,0.48655820243268855,0.5004647632132004,0.6254508490834858,0.6373599099534057,0.4571362780378323,0.5256572634930664,0.5607013431017269,0.6629107676127115,0.6037464393704216,0.648894889232738,0.7076280444677241,0.744468724903917,0.78156133990478,0.7177152116040213,0.6922973338692906,0.6672975307829749,0.6240177985736386,0.6321541900001033,0.6773229604040689,0.5539362303913389,0.5742634046004775,0.639890257686095,0.48750162061812174,0.5462013030105637,0.5799071167699267,0.43304569362841555,0.4319509758033972,0.40284034492029347,0.4352630903150548,0.512934922086608,0.5571464041334422,0.5188809219179538,0.5784774355583888,0.22124557074337137,0.5243318775153026
XBI,core_share,1506,34,0.37045997373229933,35,0.41462027304069654,0.9582980005901512,0.3818554414017767,0.48838779495254037,0.5683408049694474,0.46473627677021234,0.48661000937041743,0.5036976394297614,0.5889200069467637,0.6601689288805783,0.7145198043741787,0.7979342852133616,0.5944819005906601,0.5358098163733609,0.522554534848479,0.5055531917533844,0.5409638099830076,0.6208687819612946,0.7295666182963442,0.7817647704979683,0.6009901691751058,0.6819814031915146,0.6246548201414359,0.4687090392258064,0.49393265560451904,0.5229703569447013,0.48426824741462504,0.5130901355469354,0.517426110873527,0.5721710787084935,0.519716800328814,0.5539342857222596,0.5005775127378227,0.5437821384770671,0.37045997373229933,0.41462027304069654,0.45557576247187337,0.48462952837621487,0.4879436607642865,0.5489416253515744,0.5667714485716092,0.42619378336930913,0.5312322248333924
IBB,core_count_14d_avg,1506,13,0.3248457786493483,15,0.43721832408288036,0.9538045549450971,0.7787917069068954,0.6203112771429116,0.7529345069178738,0.8091133319488021,0.8664272202604748,0.8818038584494856,0.890283498068332,0.9388119144516535,0.9800005286447538,0.41394450149136414,0.4067239218146669,0.3248457786493483,0.3467497080237115,0.43721832408288036,0.4740533796115358,0.5413306547209306,0.6152432765052975,0.5062850074750866,0.4430419681235943,0.5294691412372247,0.6222708160378949,0.7123968714252188,0.7354153873803311,0.7348583440015328,0.75874210660048,0.7761985350458195,0.7976014642659384,0.8412196892317562,0.8648849654967903,0.8668054341876682,0.810293965393381,0.8244794479338715,0.8301621401135194,0.7157006635240251,0.6582493997135908,0.6810582189100204,0.7186892860288456,0.6825481925763829,0.5686575529804753,0.3904418834845661,0.5515677319199414
IBB,funder_count_14d_avg,1506,14,0.37941641690194594,20,0.4644954298476771,0.9677477988231044,0.8888243365632185,0.6713231304413493,0.8123804713240503,0.8545632881586844,0.8985833493337594,0.9012571825800494,0.8858444888086777,0.9498989832046583,0.9727634803090704,0.4614046158952809,0.4737455552546682,0.380992944890279,0.37941641690194594,0.4755927013263086,0.492290819272419,0.5365112167510594,0.6192538332511668,0.5324229476443643,0.4644954298476771,0.5868816825514072,0.6952288728529069,0.7580502606152513,0.7927996846492856,0.8020341554369406,0.8078755405624396,0.8176814946124641,0.8149249246303609,0.8523502652584845,0.874175522891261,0.862250252158426,0.801475821875911,0.8149114650034746,0.8229131574090295,0.6369921630130555,0.6238334602422744,0.6833143611361037,0.7130101426593614,0.7189101157945883,0.5832102352869017,0.42619378336930913,0.5719487632577358
